1.076849177479743958e-01,1.554423719644546509e-01,1.480614691972732544e-01,1.282459646463394165e-01,1.127775907516479492e-01,1.029251739382743835e-01,1.045901551842689514e-01,1.402723640203475952e-01,2.022630721330642700e-01,1.444990038871765137e-01,8.784452080726623535e-02,6.519064307212829590e-02,6.580623239278793335e-02,8.807922154664993286e-02,1.439581513404846191e-01,2.023591399192810059e-01,6.969927251338958740e-02,2.338381409645080566e-01,4.338466823101043701e-01,2.626159191131591797e-01
1.076737269759178162e-01,1.554287672042846680e-01,1.480568647384643555e-01,1.282447278499603271e-01,1.127795726060867310e-01,1.029307320713996887e-01,1.045975461602210999e-01,1.402880549430847168e-01,2.022669464349746704e-01,1.444940865039825439e-01,8.784469962120056152e-02,6.519282609224319458e-02,6.580824404954910278e-02,8.807919919490814209e-02,1.439530402421951294e-01,2.023609578609466553e-01,6.970608234405517578e-02,2.338594496250152588e-01,4.338371157646179199e-01,2.625973522663116455e-01
1.076961904764175415e-01,1.554554700851440430e-01,1.480662524700164795e-01,1.282469481229782104e-01,1.127749904990196228e-01,1.029198616743087769e-01,1.045830473303794861e-01,1.402572542428970337e-01,2.022584974765777588e-01,1.445038467645645142e-01,8.784478902816772461e-02,6.518869102001190186e-02,6.580442190170288086e-02,8.807956427335739136e-02,1.439634859561920166e-01,2.023567259311676025e-01,6.969366222620010376e-02,2.338169515132904053e-01,4.338568150997161865e-01,2.626325786113739014e-01
1.076597198843955994e-01,1.554267704486846924e-01,1.480604410171508789e-01,1.282375752925872803e-01,1.127749234437942505e-01,1.029280573129653931e-01,1.045984253287315369e-01,1.403140872716903687e-01,2.022566795349121094e-01,1.444969922304153442e-01,8.784938603639602661e-02,6.519338488578796387e-02,6.581161916255950928e-02,8.808588981628417969e-02,1.439539641141891479e-01,2.023520916700363159e-01,6.964361667633056641e-02,2.338425219058990479e-01,4.338222146034240723e-01,2.626916468143463135e-01
1.077103093266487122e-01,1.554581075906753540e-01,1.480626165866851807e-01,1.282543838024139404e-01,1.127794459462165833e-01,1.029225438833236694e-01,1.045817658305168152e-01,1.402308344841003418e-01,2.022685408592224121e-01,1.445012688636779785e-01,8.783959597349166870e-02,6.518781930208206177e-02,6.580083072185516357e-02,8.807266503572463989e-02,1.439628452062606812e-01,2.023664265871047974e-01,6.975438445806503296e-02,2.338323593139648438e-01,4.338737726211547852e-01,2.625394761562347412e-01
1.076777502894401550e-01,1.554348766803741455e-01,1.480588763952255249e-01,1.282450854778289795e-01,1.127784401178359985e-01,1.029286459088325500e-01,1.045946031808853149e-01,1.402817219495773315e-01,2.022642493247985840e-01,1.444971859455108643e-01,8.784468472003936768e-02,6.519159674644470215e-02,6.580767780542373657e-02,8.807927370071411133e-02,1.439559161663055420e-01,2.023594230413436890e-01,6.970158219337463379e-02,2.338479012250900269e-01,4.338400065898895264e-01,2.626104950904846191e-01
1.076918691396713257e-01,1.554488390684127808e-01,1.480642259120941162e-01,1.282469332218170166e-01,1.127759963274002075e-01,1.029221192002296448e-01,1.045857295393943787e-01,1.402642875909805298e-01,2.022614479064941406e-01,1.445004045963287354e-01,8.784472942352294922e-02,6.518983840942382812e-02,6.580514460802078247e-02,8.807943016290664673e-02,1.439605802297592163e-01,2.023584097623825073e-01,6.969788670539855957e-02,2.338281124830245972e-01,4.338550269603729248e-01,2.626189887523651123e-01
1.076824292540550232e-01,1.554450243711471558e-01,1.480633318424224854e-01,1.282436996698379517e-01,1.127762719988822937e-01,1.029250547289848328e-01,1.045879274606704712e-01,1.402762532234191895e-01,2.022559195756912231e-01,1.445010006427764893e-01,8.784810453653335571e-02,6.519196182489395142e-02,6.580935418605804443e-02,8.808190375566482544e-02,1.439604014158248901e-01,2.023513466119766235e-01,6.968390196561813354e-02,2.338272035121917725e-01,4.338304698467254639e-01,2.626584172248840332e-01
1.076876148581504822e-01,1.554391086101531982e-01,1.480598300695419312e-01,1.282482445240020752e-01,1.127782240509986877e-01,1.029257401823997498e-01,1.045925095677375793e-01,1.402687430381774902e-01,2.022695392370223999e-01,1.444967389106750488e-01,8.784122020006179810e-02,6.518957763910293579e-02,6.580341607332229614e-02,8.807695657014846802e-02,1.439560651779174805e-01,2.023664861917495728e-01,6.971651315689086914e-02,2.338500469923019409e-01,4.338620603084564209e-01,2.625713646411895752e-01
1.076879352331161499e-01,1.554550230503082275e-01,1.480667740106582642e-01,1.282490938901901245e-01,1.127758994698524475e-01,1.029187813401222229e-01,1.045819893479347229e-01,1.402644962072372437e-01,2.022583335638046265e-01,1.445047259330749512e-01,8.784498274326324463e-02,6.519002467393875122e-02,6.580422818660736084e-02,8.808016777038574219e-02,1.439631283283233643e-01,2.023544162511825562e-01,6.968409568071365356e-02,2.338029593229293823e-01,4.338561892509460449e-01,2.626567482948303223e-01
