1.077312007546424866e-01,1.572588980197906494e-01,1.508250534534454346e-01,1.300504952669143677e-01,1.136092469096183777e-01,1.021123006939888000e-01,1.023136600852012634e-01,1.360991448163986206e-01,2.029050588607788086e-01,1.457292884588241577e-01,8.707214891910552979e-02,6.401998549699783325e-02,6.489999592304229736e-02,8.754457533359527588e-02,1.448977291584014893e-01,2.029312103986740112e-01,6.632431596517562866e-02,2.280509918928146362e-01,4.353658854961395264e-01,2.702587842941284180e-01
1.077224686741828918e-01,1.572463363409042358e-01,1.508199274539947510e-01,1.300503611564636230e-01,1.136108115315437317e-01,1.021170839667320251e-01,1.023200526833534241e-01,1.361129581928253174e-01,2.029086202383041382e-01,1.457240432500839233e-01,8.707246184349060059e-02,6.402185559272766113e-02,6.490187346935272217e-02,8.754520118236541748e-02,1.448924839496612549e-01,2.029334455728530884e-01,6.632965058088302612e-02,2.280699163675308228e-01,4.353593587875366211e-01,2.702410817146301270e-01
1.077405661344528198e-01,1.572714745998382568e-01,1.508297622203826904e-01,1.300506889820098877e-01,1.136073470115661621e-01,1.021072342991828918e-01,1.023074984550476074e-01,1.360854208469390869e-01,2.029012888669967651e-01,1.457346230745315552e-01,8.707192540168762207e-02,6.401806324720382690e-02,6.489825993776321411e-02,8.754412084817886353e-02,1.449030786752700806e-01,2.029286324977874756e-01,6.631941348314285278e-02,2.280311882495880127e-01,4.353740215301513672e-01,2.702753841876983643e-01
1.077144071459770203e-01,1.572449505329132080e-01,1.508218795061111450e-01,1.300466507673263550e-01,1.136062443256378174e-01,1.021123677492141724e-01,1.023218184709548950e-01,1.361316591501235962e-01,2.028945535421371460e-01,1.457208096981048584e-01,8.707891404628753662e-02,6.402339786291122437e-02,6.490878760814666748e-02,8.755200356245040894e-02,1.448928117752075195e-01,2.029287219047546387e-01,6.627703458070755005e-02,2.280593812465667725e-01,4.353417456150054932e-01,2.703218460083007812e-01
1.077486947178840637e-01,1.572732627391815186e-01,1.508277654647827148e-01,1.300547719001770020e-01,1.136116907000541687e-01,1.021121144294738770e-01,1.023052930831909180e-01,1.360664069652557373e-01,2.029152959585189819e-01,1.457382738590240479e-01,8.706536144018173218e-02,6.401634216308593750e-02,6.489094346761703491e-02,8.753725141286849976e-02,1.449031382799148560e-01,2.029334008693695068e-01,6.637088954448699951e-02,2.280405461788177490e-01,4.353937506675720215e-01,2.701947987079620361e-01
1.077258437871932983e-01,1.572527140378952026e-01,1.508218348026275635e-01,1.300504356622695923e-01,1.136101037263870239e-01,1.021150723099708557e-01,1.023172289133071899e-01,1.361067742109298706e-01,2.029060125350952148e-01,1.457267999649047852e-01,8.707232773303985596e-02,6.402093917131423950e-02,6.490144878625869751e-02,8.754471689462661743e-02,1.448952406644821167e-01,2.029325067996978760e-01,6.632593274116516113e-02,2.280603349208831787e-01,4.353612661361694336e-01,2.702524662017822266e-01
1.077370792627334595e-01,1.572653651237487793e-01,1.508274674415588379e-01,1.300506591796875000e-01,1.136081293225288391e-01,1.021094024181365967e-01,1.023100167512893677e-01,1.360918730497360229e-01,2.029040753841400146e-01,1.457315534353256226e-01,8.707204461097717285e-02,6.401911377906799316e-02,6.489869952201843262e-02,8.754440397024154663e-02,1.449002772569656372e-01,2.029298394918441772e-01,6.632274389266967773e-02,2.280401736497879028e-01,4.353736937046051025e-01,2.702634036540985107e-01
1.077319160103797913e-01,1.572622507810592651e-01,1.508251577615737915e-01,1.300498992204666138e-01,1.136070117354393005e-01,1.021114885807037354e-01,1.023110747337341309e-01,1.361012011766433716e-01,2.028972357511520386e-01,1.457300782203674316e-01,8.707582205533981323e-02,6.402154266834259033e-02,6.490366160869598389e-02,8.754758536815643311e-02,1.448990553617477417e-01,2.029250264167785645e-01,6.630878150463104248e-02,2.280410826206207275e-01,4.353533983230590820e-01,2.702967226505279541e-01
1.077311038970947266e-01,1.572555303573608398e-01,1.508244574069976807e-01,1.300512701272964478e-01,1.136111393570899963e-01,1.021130979061126709e-01,1.023164242506027222e-01,1.360969692468643188e-01,2.029124349355697632e-01,1.457287967205047607e-01,8.706847578287124634e-02,6.401831656694412231e-02,6.489633768796920776e-02,8.754187822341918945e-02,1.448964476585388184e-01,2.029373198747634888e-01,6.634041666984558105e-02,2.280599772930145264e-01,4.353795349597930908e-01,2.702200710773468018e-01
1.077317520976066589e-01,1.572699546813964844e-01,1.508320271968841553e-01,1.300526112318038940e-01,1.136091127991676331e-01,1.021053791046142578e-01,1.023076027631759644e-01,1.360915750265121460e-01,2.028997689485549927e-01,1.457337737083435059e-01,8.707191795110702515e-02,6.402064859867095947e-02,6.489840149879455566e-02,8.754530549049377441e-02,1.449030637741088867e-01,2.029271125793457031e-01,6.631374359130859375e-02,2.280182540416717529e-01,4.353699684143066406e-01,2.702980637550354004e-01
1.077306494116783142e-01,1.572479903697967529e-01,1.508175879716873169e-01,1.300482004880905151e-01,1.136094480752944946e-01,1.021195054054260254e-01,1.023195013403892517e-01,1.361071169376373291e-01,2.029104381799697876e-01,1.457246243953704834e-01,8.707254379987716675e-02,6.401938945055007935e-02,6.490162760019302368e-02,8.754391968250274658e-02,1.448919624090194702e-01,2.029355019330978394e-01,6.633514910936355591e-02,2.280831634998321533e-01,4.353616237640380859e-01,2.702200710773468018e-01
1.077279746532440186e-01,1.572518199682235718e-01,1.508240997791290283e-01,1.300484091043472290e-01,1.136163473129272461e-01,1.021072715520858765e-01,1.023158282041549683e-01,1.361082345247268677e-01,2.029018849134445190e-01,1.457265168428421021e-01,8.706989139318466187e-02,6.402283161878585815e-02,6.490097939968109131e-02,8.755011111497879028e-02,1.448922902345657349e-01,2.029355019330978394e-01,6.632652878761291504e-02,2.280582189559936523e-01,4.353666901588439941e-01,2.702485620975494385e-01
1.077343299984931946e-01,1.572659313678741455e-01,1.508264392614364624e-01,1.300517916679382324e-01,1.136027723550796509e-01,1.021170467138290405e-01,1.023113206028938293e-01,1.360903680324554443e-01,2.029083967208862305e-01,1.457316130399703979e-01,8.707444369792938232e-02,6.401740759611129761e-02,6.489895284175872803e-02,8.753965049982070923e-02,1.449028402566909790e-01,2.029266804456710815e-01,6.632311642169952393e-02,2.280419617891311646e-01,4.353673160076141357e-01,2.702676057815551758e-01
1.077301353216171265e-01,1.572585999965667725e-01,1.508248448371887207e-01,1.300504505634307861e-01,1.136092841625213623e-01,1.021123602986335754e-01,1.023137867450714111e-01,1.361005306243896484e-01,2.029042840003967285e-01,1.457284688949584961e-01,8.707275986671447754e-02,6.402094662189483643e-02,6.490071862936019897e-02,8.754509687423706055e-02,1.448973417282104492e-01,2.029304057359695435e-01,6.632698327302932739e-02,2.280504554510116577e-01,4.353626370429992676e-01,2.702599167823791504e-01
1.077321916818618774e-01,1.572594791650772095e-01,1.508248746395111084e-01,1.300503313541412354e-01,1.136093512177467346e-01,1.021123379468917847e-01,1.023131310939788818e-01,1.360982954502105713e-01,2.029058933258056641e-01,1.457298547029495239e-01,8.707172423601150513e-02,6.401911377906799316e-02,6.489921361207962036e-02,8.754396438598632812e-02,1.448982208967208862e-01,2.029320299625396729e-01,6.632182747125625610e-02,2.280503511428833008e-01,4.353700280189514160e-01,2.702578008174896240e-01
1.077299714088439941e-01,1.572611331939697266e-01,1.508256644010543823e-01,1.300501376390457153e-01,1.136096119880676270e-01,1.021106690168380737e-01,1.023132428526878357e-01,1.360995620489120483e-01,2.029028087854385376e-01,1.457305103540420532e-01,8.707219362258911133e-02,6.401979923248291016e-02,6.489974260330200195e-02,8.754623681306838989e-02,1.448990106582641602e-01,2.029296904802322388e-01,6.632175296545028687e-02,2.280446588993072510e-01,4.353656172752380371e-01,2.702679634094238281e-01
1.077324450016021729e-01,1.572572588920593262e-01,1.508234441280364990e-01,1.300509274005889893e-01,1.136091351509094238e-01,1.021143794059753418e-01,1.023139134049415588e-01,1.360985040664672852e-01,2.029071897268295288e-01,1.457282751798629761e-01,8.707217127084732056e-02,6.402004510164260864e-02,6.489998102188110352e-02,8.754310011863708496e-02,1.448968350887298584e-01,2.029324024915695190e-01,6.632748246192932129e-02,2.280564606189727783e-01,4.353660047054290771e-01,2.702500522136688232e-01
1.077307686209678650e-01,1.572585105895996094e-01,1.508248597383499146e-01,1.300504803657531738e-01,1.136091873049736023e-01,1.021123528480529785e-01,1.023138314485549927e-01,1.361000090837478638e-01,2.029052823781967163e-01,1.457290649414062500e-01,8.707212656736373901e-02,6.402003765106201172e-02,6.490007787942886353e-02,8.754464238882064819e-02,1.448975354433059692e-01,2.029312402009963989e-01,6.632435321807861328e-02,2.280512005090713501e-01,4.353666305541992188e-01,2.702578008174896240e-01
1.077314689755439758e-01,1.572594195604324341e-01,1.508250683546066284e-01,1.300503611564636230e-01,1.136092394590377808e-01,1.021122038364410400e-01,1.023135185241699219e-01,1.360987126827239990e-01,2.029050141572952271e-01,1.457295417785644531e-01,8.707215636968612671e-02,6.401996314525604248e-02,6.489995867013931274e-02,8.754470944404602051e-02,1.448979675769805908e-01,2.029307037591934204e-01,6.632424145936965942e-02,2.280505001544952393e-01,4.353651404380798340e-01,2.702601253986358643e-01
1.077312007546424866e-01,1.572588980197906494e-01,1.508250683546066284e-01,1.300504803657531738e-01,1.136092543601989746e-01,1.021122783422470093e-01,1.023136675357818604e-01,1.360991448163986206e-01,2.029050737619400024e-01,1.457292884588241577e-01,8.707214146852493286e-02,6.401998549699783325e-02,6.489999592304229736e-02,8.754457533359527588e-02,1.448977291584014893e-01,2.029312103986740112e-01,6.632431596517562866e-02,2.280509471893310547e-01,4.353658854961395264e-01,2.702588438987731934e-01
1.077312007546424866e-01,1.572588980197906494e-01,1.508250683546066284e-01,1.300504803657531738e-01,1.136092543601989746e-01,1.021122783422470093e-01,1.023136675357818604e-01,1.360991448163986206e-01,2.029050588607788086e-01,1.457292884588241577e-01,8.707214891910552979e-02,6.401998549699783325e-02,6.489999592304229736e-02,8.754457533359527588e-02,1.448977291584014893e-01,2.029312103986740112e-01,6.632427126169204712e-02,2.280509769916534424e-01,4.353659152984619141e-01,2.702588140964508057e-01
1.077305227518081665e-01,1.572584062814712524e-01,1.508244574069976807e-01,1.300504058599472046e-01,1.136093586683273315e-01,1.021122187376022339e-01,1.023140102624893188e-01,1.361006200313568115e-01,2.029053866863250732e-01,1.457283645868301392e-01,8.707240223884582520e-02,6.402037292718887329e-02,6.490033119916915894e-02,8.754475414752960205e-02,1.448972970247268677e-01,2.029310911893844604e-01,6.632597744464874268e-02,2.280515432357788086e-01,4.353656768798828125e-01,2.702567875385284424e-01
1.077318713068962097e-01,1.572594493627548218e-01,1.508251726627349854e-01,1.300503611564636230e-01,1.136092320084571838e-01,1.021124646067619324e-01,1.023131608963012695e-01,1.360982805490493774e-01,2.029051929712295532e-01,1.457297354936599731e-01,8.707212656736373901e-02,6.401958316564559937e-02,6.489951163530349731e-02,8.754442632198333740e-02,1.448981761932373047e-01,2.029312551021575928e-01,6.632273644208908081e-02,2.280496507883071899e-01,4.353666901588439941e-01,2.702609002590179443e-01
1.077312007546424866e-01,1.572588980197906494e-01,1.508250534534454346e-01,1.300504803657531738e-01,1.136092841625213623e-01,1.021122783422470093e-01,1.023136600852012634e-01,1.360991448163986206e-01,2.029050588607788086e-01,1.457292884588241577e-01,8.707214891910552979e-02,6.401998549699783325e-02,6.489999592304229736e-02,8.754457533359527588e-02,1.448977291584014893e-01,2.029312103986740112e-01,6.632426381111145020e-02,2.280510663986206055e-01,4.353658556938171387e-01,2.702588140964508057e-01
1.077312082052230835e-01,1.572589129209518433e-01,1.508250683546066284e-01,1.300504803657531738e-01,1.136092320084571838e-01,1.021122857928276062e-01,1.023136675357818604e-01,1.360991448163986206e-01,2.029050737619400024e-01,1.457292884588241577e-01,8.707214146852493286e-02,6.401996314525604248e-02,6.489999592304229736e-02,8.754458278417587280e-02,1.448977291584014893e-01,2.029312103986740112e-01,6.632427126169204712e-02,2.280509769916534424e-01,4.353659152984619141e-01,2.702588140964508057e-01
1.077249273657798767e-01,1.572393178939819336e-01,1.508194208145141602e-01,1.300472021102905273e-01,1.136092916131019592e-01,1.021274849772453308e-01,1.023199558258056641e-01,1.361123919486999512e-01,2.029162645339965820e-01,1.457256525754928589e-01,8.707273006439208984e-02,6.401484459638595581e-02,6.489875912666320801e-02,8.753737062215805054e-02,1.448905616998672485e-01,2.029438316822052002e-01,6.632969528436660767e-02,2.280850410461425781e-01,4.353829920291900635e-01,2.702022790908813477e-01
1.077378019690513611e-01,1.572790443897247314e-01,1.508302986621856689e-01,1.300531327724456787e-01,1.136094927787780762e-01,1.020969450473785400e-01,1.023074463009834290e-01,1.360858380794525146e-01,2.028937190771102905e-01,1.457326561212539673e-01,8.707179129123687744e-02,6.402508169412612915e-02,6.490130722522735596e-02,8.755215257406234741e-02,1.449051499366760254e-01,2.029181420803070068e-01,6.631946563720703125e-02,2.280165255069732666e-01,4.353480637073516846e-01,2.703159451484680176e-01
1.077373251318931580e-01,1.572650820016860962e-01,1.508260220289230347e-01,1.300449520349502563e-01,1.136077567934989929e-01,1.021084189414978027e-01,1.023154482245445251e-01,1.360949873924255371e-01,2.029000669717788696e-01,1.457292288541793823e-01,8.707608282566070557e-02,6.401972472667694092e-02,6.490180641412734985e-02,8.754373341798782349e-02,1.448981463909149170e-01,2.029312103986740112e-01,6.632848083972930908e-02,2.280573248863220215e-01,4.353618025779724121e-01,2.702524065971374512e-01
1.077255159616470337e-01,1.572522968053817749e-01,1.508231759071350098e-01,1.300559788942337036e-01,1.136110350489616394e-01,1.021167039871215820e-01,1.023120284080505371e-01,1.361032575368881226e-01,2.029098719358444214e-01,1.457294970750808716e-01,8.706834912300109863e-02,6.402039527893066406e-02,6.489836424589157104e-02,8.754562586545944214e-02,1.448969691991806030e-01,2.029309421777725220e-01,6.632269918918609619e-02,2.280462533235549927e-01,4.353683292865753174e-01,2.702627480030059814e-01
1.084911301732063293e-01,1.574160456657409668e-01,1.501398235559463501e-01,1.301186531782150269e-01,1.135911270976066589e-01,1.022462919354438782e-01,1.027359291911125183e-01,1.352609843015670776e-01,2.033250778913497925e-01,1.457300037145614624e-01,8.699280023574829102e-02,6.427133828401565552e-02,6.468623131513595581e-02,8.725595474243164062e-02,1.445167362689971924e-01,2.032218575477600098e-01,6.693973392248153687e-02,2.295764684677124023e-01,4.355234205722808838e-01,2.679603695869445801e-01
1.073458343744277954e-01,1.572582274675369263e-01,1.512756943702697754e-01,1.299713551998138428e-01,1.133405119180679321e-01,1.020943373441696167e-01,1.020290553569793701e-01,1.366849988698959351e-01,2.026226371526718140e-01,1.456301510334014893e-01,8.719345927238464355e-02,6.398501992225646973e-02,6.511633098125457764e-02,8.769563585519790649e-02,1.450617313385009766e-01,2.026950418949127197e-01,6.560216844081878662e-02,2.267278879880905151e-01,4.356194436550140381e-01,2.720504999160766602e-01
