0.0204429,-0.00169517,0.0166608,-0.0186362,-0.00186799,-0.00736921,
-0.00169517,0.000270215,-0.00130813,0.00171135,0.000122972,0.000339276,
0.0166608,-0.00130813,0.0142859,-0.0147171,-0.00169273,-0.00586721,
-0.0186362,0.00171135,-0.0147171,0.0186313,0.00153873,0.00590918,
-0.00186799,0.000122972,-0.00169273,0.00153873,0.000305144,0.000621364,
-0.00736921,0.000339276,-0.00586721,0.00590918,0.000621364,0.00424381,
